,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
101808,544932,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-02-25,3.75,16133.0,United Kingdom,2011-02-25 08:14:00
101809,544932,22271,FELTCRAFT DOLL ROSIE,6,2011-02-25,2.95,16133.0,United Kingdom,2011-02-25 08:14:00
101810,544932,22274,FELTCRAFT DOLL EMILY,6,2011-02-25,2.95,16133.0,United Kingdom,2011-02-25 08:14:00
101811,544932,22570,FELTCRAFT CUSHION RABBIT,4,2011-02-25,3.75,16133.0,United Kingdom,2011-02-25 08:14:00
101812,544932,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2011-02-25,0.85,16133.0,United Kingdom,2011-02-25 08:14:00
101813,544932,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-02-25,4.25,16133.0,United Kingdom,2011-02-25 08:14:00
101814,544932,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2011-02-25,1.25,16133.0,United Kingdom,2011-02-25 08:14:00
101815,544932,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2011-02-25,1.25,16133.0,United Kingdom,2011-02-25 08:14:00
101816,544932,22488,NATURAL SLATE RECTANGLE CHALKBOARD,48,2011-02-25,1.45,16133.0,United Kingdom,2011-02-25 08:14:00
101817,544932,22939,APRON APPLE DELIGHT,4,2011-02-25,4.95,16133.0,United Kingdom,2011-02-25 08:14:00
101818,544932,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-02-25,0.85,16133.0,United Kingdom,2011-02-25 08:14:00
101819,544933,10135,COLOURING PENCILS BROWN TUBE,200,2011-02-25,1.06,12633.0,Germany,2011-02-25 08:44:00
101820,544933,22343,PARTY PIZZA DISH RED RETROSPOT,24,2011-02-25,0.85,12633.0,Germany,2011-02-25 08:44:00
101821,544933,84356,POMPOM CURTAIN,36,2011-02-25,5.95,12633.0,Germany,2011-02-25 08:44:00
101822,544933,22857,ASSORTED EASTER GIFT TAGS,12,2011-02-25,0.85,12633.0,Germany,2011-02-25 08:44:00
101823,544933,22858,EASTER TIN KEEPSAKE,6,2011-02-25,1.65,12633.0,Germany,2011-02-25 08:44:00
101824,544933,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-02-25,1.65,12633.0,Germany,2011-02-25 08:44:00
101825,544933,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-02-25,4.95,12633.0,Germany,2011-02-25 08:44:00
101826,544933,21915,RED  HARMONICA IN BOX ,12,2011-02-25,1.25,12633.0,Germany,2011-02-25 08:44:00
