,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
240700,558113,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:48:00
240701,558113,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:48:00
240702,558113,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-27,1.25,14911.0,EIRE,2011-06-27 08:48:00
240703,558113,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-27,2.55,14911.0,EIRE,2011-06-27 08:48:00
240704,558113,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-06-27,2.95,14911.0,EIRE,2011-06-27 08:48:00
240705,558113,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2011-06-27,5.45,14911.0,EIRE,2011-06-27 08:48:00
240706,558113,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-27,1.65,14911.0,EIRE,2011-06-27 08:48:00
240707,558113,23310,BUBBLEGUM RING ASSORTED,36,2011-06-27,0.42,14911.0,EIRE,2011-06-27 08:48:00
240708,558113,22197,POPCORN HOLDER,12,2011-06-27,0.85,14911.0,EIRE,2011-06-27 08:48:00
240709,558113,21914,BLUE HARMONICA IN BOX ,12,2011-06-27,1.25,14911.0,EIRE,2011-06-27 08:48:00
240710,558113,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-06-27,0.29,14911.0,EIRE,2011-06-27 08:48:00
240711,558113,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-27,2.08,14911.0,EIRE,2011-06-27 08:48:00
240712,558113,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-27,4.15,14911.0,EIRE,2011-06-27 08:48:00
240713,558113,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-27,2.08,14911.0,EIRE,2011-06-27 08:48:00
240714,558113,21535,RED RETROSPOT SMALL MILK JUG,6,2011-06-27,2.55,14911.0,EIRE,2011-06-27 08:48:00
240715,558113,21539,RED RETROSPOT BUTTER DISH,3,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:48:00
240716,558113,21533,RETROSPOT LARGE MILK JUG,3,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:48:00
240717,558113,22849,BREAD BIN DINER STYLE MINT,1,2011-06-27,16.95,14911.0,EIRE,2011-06-27 08:48:00
240718,558113,22846,BREAD BIN DINER STYLE RED ,1,2011-06-27,16.95,14911.0,EIRE,2011-06-27 08:48:00
240719,558113,22624,IVORY KITCHEN SCALES,2,2011-06-27,8.5,14911.0,EIRE,2011-06-27 08:48:00
240720,558113,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-06-27,1.25,14911.0,EIRE,2011-06-27 08:48:00
240721,558113,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-06-27,1.25,14911.0,EIRE,2011-06-27 08:48:00
240722,558113,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-06-27,1.25,14911.0,EIRE,2011-06-27 08:48:00
240723,558113,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-06-27,1.45,14911.0,EIRE,2011-06-27 08:48:00
240724,558113,22727,ALARM CLOCK BAKELIKE RED ,4,2011-06-27,3.75,14911.0,EIRE,2011-06-27 08:48:00
240725,558113,21174,POTTERING IN THE SHED METAL SIGN,12,2011-06-27,2.08,14911.0,EIRE,2011-06-27 08:48:00
240726,558113,21907,I'M ON HOLIDAY METAL SIGN,12,2011-06-27,2.1,14911.0,EIRE,2011-06-27 08:48:00
240727,558113,23099,FRENCH CARRIAGE LANTERN,2,2011-06-27,6.65,14911.0,EIRE,2011-06-27 08:48:00
240728,558113,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,2011-06-27,3.25,14911.0,EIRE,2011-06-27 08:48:00
240729,558113,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-27,2.95,14911.0,EIRE,2011-06-27 08:48:00
240730,558113,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-27,7.95,14911.0,EIRE,2011-06-27 08:48:00
240731,558113,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-27,1.69,14911.0,EIRE,2011-06-27 08:48:00
240732,558113,23152,IVORY SWEETHEART WIRE LETTER RACK ,4,2011-06-27,3.75,14911.0,EIRE,2011-06-27 08:48:00
240733,558113,23142,IVORY WIRE KITCHEN ORGANISER,1,2011-06-27,10.4,14911.0,EIRE,2011-06-27 08:48:00
240734,558114,23298,SPOTTY BUNTING,6,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:49:00
240735,558114,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:49:00
240736,558114,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-06-27,1.45,14911.0,EIRE,2011-06-27 08:49:00
240737,558114,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-06-27,1.45,14911.0,EIRE,2011-06-27 08:49:00
240738,558114,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-27,4.95,14911.0,EIRE,2011-06-27 08:49:00
240739,558114,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-27,4.15,14911.0,EIRE,2011-06-27 08:49:00
240740,558114,22627,MINT KITCHEN SCALES,2,2011-06-27,8.5,14911.0,EIRE,2011-06-27 08:49:00
240741,558114,23032,DOORKNOB CRACKED GLAZE IVORY,6,2011-06-27,1.65,14911.0,EIRE,2011-06-27 08:49:00
240742,558114,23031,DOORKNOB CRACKED GLAZE PINK,6,2011-06-27,1.65,14911.0,EIRE,2011-06-27 08:49:00
240743,558114,23029,DOORKNOB CRACKED GLAZE GREEN,6,2011-06-27,1.65,14911.0,EIRE,2011-06-27 08:49:00
240744,558114,23028,DOORKNOB CRACKED GLAZE BLUE,6,2011-06-27,1.65,14911.0,EIRE,2011-06-27 08:49:00
240745,558114,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-27,1.95,14911.0,EIRE,2011-06-27 08:49:00
240746,558115,16161P,WRAP ENGLISH ROSE ,25,2011-06-27,0.42,16003.0,United Kingdom,2011-06-27 08:50:00
240747,558115,21499,BLUE POLKADOT WRAP,25,2011-06-27,0.42,16003.0,United Kingdom,2011-06-27 08:50:00
240748,558115,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2011-06-27,0.42,16003.0,United Kingdom,2011-06-27 08:50:00
240749,558115,23112,PARISIENNE CURIO CABINET,2,2011-06-27,7.5,16003.0,United Kingdom,2011-06-27 08:50:00
240750,558115,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-06-27,7.5,16003.0,United Kingdom,2011-06-27 08:50:00
240751,558115,21714,CITRONELLA CANDLE GARDEN POT,24,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240752,558115,21713,CITRONELLA CANDLE FLOWERPOT,8,2011-06-27,2.1,16003.0,United Kingdom,2011-06-27 08:50:00
240753,558115,22986,WRAP GINGHAM ROSE ,25,2011-06-27,0.42,16003.0,United Kingdom,2011-06-27 08:50:00
240754,558115,22831,WHITE BROCANTE SOAP DISH,12,2011-06-27,2.95,16003.0,United Kingdom,2011-06-27 08:50:00
240755,558115,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-06-27,0.42,16003.0,United Kingdom,2011-06-27 08:50:00
240756,558115,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240757,558115,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240758,558115,22677,FRENCH BLUE METAL DOOR SIGN 2,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240759,558115,22678,FRENCH BLUE METAL DOOR SIGN 3,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240760,558115,22679,FRENCH BLUE METAL DOOR SIGN 4,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240761,558115,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240762,558115,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240763,558115,22685,FRENCH BLUE METAL DOOR SIGN 0,10,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240764,558115,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-06-27,6.25,16003.0,United Kingdom,2011-06-27 08:50:00
240765,558115,22082,RIBBON REEL STRIPES DESIGN ,10,2011-06-27,1.65,16003.0,United Kingdom,2011-06-27 08:50:00
240766,558115,21754,HOME BUILDING BLOCK WORD,18,2011-06-27,5.45,16003.0,United Kingdom,2011-06-27 08:50:00
240767,558115,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,2011-06-27,2.08,16003.0,United Kingdom,2011-06-27 08:50:00
240768,558115,23025,DRAWER KNOB VINTAGE GLASS BALL,6,2011-06-27,2.08,16003.0,United Kingdom,2011-06-27 08:50:00
240769,558115,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-06-27,1.65,16003.0,United Kingdom,2011-06-27 08:50:00
240770,558115,23026,DRAWER KNOB VINTAGE GLASS STAR,12,2011-06-27,2.08,16003.0,United Kingdom,2011-06-27 08:50:00
240771,558115,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-06-27,1.65,16003.0,United Kingdom,2011-06-27 08:50:00
240772,558115,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-06-27,1.65,16003.0,United Kingdom,2011-06-27 08:50:00
240773,558115,23034,DRAWER KNOB CERAMIC BLACK,6,2011-06-27,1.45,16003.0,United Kingdom,2011-06-27 08:50:00
240774,558115,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,2011-06-27,1.65,16003.0,United Kingdom,2011-06-27 08:50:00
240775,558115,23035,DRAWER KNOB CERAMIC IVORY,6,2011-06-27,1.45,16003.0,United Kingdom,2011-06-27 08:50:00
240776,558115,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-06-27,3.75,16003.0,United Kingdom,2011-06-27 08:50:00
240777,558115,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-06-27,1.25,16003.0,United Kingdom,2011-06-27 08:50:00
240778,558115,23231,WRAP DOILEY DESIGN,25,2011-06-27,0.42,16003.0,United Kingdom,2011-06-27 08:50:00
240779,558115,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-06-27,3.75,16003.0,United Kingdom,2011-06-27 08:50:00
240780,558116,15056p,EDWARDIAN PARASOL PINK,2,2011-06-27,12.46,,United Kingdom,2011-06-27 09:11:00
240781,558116,20679,EDWARDIAN PARASOL RED,1,2011-06-27,12.46,,United Kingdom,2011-06-27 09:11:00
240782,558116,20685,DOORMAT RED RETROSPOT,1,2011-06-27,16.63,,United Kingdom,2011-06-27 09:11:00
240783,558116,20711,JUMBO BAG TOYS ,3,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240784,558116,20712,JUMBO BAG WOODLAND ANIMALS,3,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240785,558116,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,8,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240786,558116,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-06-27,1.63,,United Kingdom,2011-06-27 09:11:00
240787,558116,21094,SET/6 RED SPOTTY PAPER PLATES,5,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240788,558116,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,2011-06-27,5.79,,United Kingdom,2011-06-27 09:11:00
240789,558116,21116,OWL DOORSTOP,1,2011-06-27,8.29,,United Kingdom,2011-06-27 09:11:00
240790,558116,21426,WOODLAND STORAGE BOX SMALL,1,2011-06-27,4.96,,United Kingdom,2011-06-27 09:11:00
240791,558116,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-06-27,7.46,,United Kingdom,2011-06-27 09:11:00
240792,558116,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-06-27,4.96,,United Kingdom,2011-06-27 09:11:00
240793,558116,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240794,558116,21700,BIG DOUGHNUT FRIDGE MAGNETS,6,2011-06-27,1.38,,United Kingdom,2011-06-27 09:11:00
240795,558116,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240796,558116,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240797,558116,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-06-27,3.29,,United Kingdom,2011-06-27 09:11:00
240798,558116,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240799,558116,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240800,558116,21930,JUMBO STORAGE BAG SKULLS,1,2011-06-27,4.96,,United Kingdom,2011-06-27 09:11:00
240801,558116,21931,JUMBO STORAGE BAG SUKI,4,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240802,558116,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-06-27,3.75,,United Kingdom,2011-06-27 09:11:00
240803,558116,21983,PACK OF 12 BLUE PAISLEY TISSUES ,1,2011-06-27,0.79,,United Kingdom,2011-06-27 09:11:00
240804,558116,22024,RAINY LADIES BIRTHDAY CARD,1,2011-06-27,0.83,,United Kingdom,2011-06-27 09:11:00
240805,558116,22025,RING OF ROSES BIRTHDAY CARD,1,2011-06-27,0.83,,United Kingdom,2011-06-27 09:11:00
240806,558116,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2011-06-27,3.29,,United Kingdom,2011-06-27 09:11:00
240807,558116,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-06-27,5.79,,United Kingdom,2011-06-27 09:11:00
240808,558116,22089,PAPER BUNTING VINTAGE PAISLEY,2,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240809,558116,22094,RED RETROSPOT TISSUE BOX,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240810,558116,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-06-27,16.63,,United Kingdom,2011-06-27 09:11:00
240811,558116,22179,SET 10 NIGHT OWL LIGHTS,1,2011-06-27,13.29,,United Kingdom,2011-06-27 09:11:00
240812,558116,22193,RED DINER WALL CLOCK,1,2011-06-27,16.63,,United Kingdom,2011-06-27 09:11:00
240813,558116,22199,FRYING PAN RED RETROSPOT,2,2011-06-27,8.29,,United Kingdom,2011-06-27 09:11:00
240814,558116,22203,MILK PAN RED RETROSPOT,1,2011-06-27,7.46,,United Kingdom,2011-06-27 09:11:00
240815,558116,22297,HEART IVORY TRELLIS SMALL,5,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240816,558116,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-06-27,4.96,,United Kingdom,2011-06-27 09:11:00
240817,558116,22379,RECYCLING BAG RETROSPOT ,3,2011-06-27,4.96,,United Kingdom,2011-06-27 09:11:00
240818,558116,22381,TOY TIDY PINK POLKADOT,1,2011-06-27,4.96,,United Kingdom,2011-06-27 09:11:00
240819,558116,22386,JUMBO BAG PINK POLKADOT,3,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240820,558116,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240821,558116,22429,ENAMEL MEASURING JUG CREAM,1,2011-06-27,8.29,,United Kingdom,2011-06-27 09:11:00
240822,558116,22430,ENAMEL WATERING CAN CREAM,1,2011-06-27,9.96,,United Kingdom,2011-06-27 09:11:00
240823,558116,22501,PICNIC BASKET WICKER LARGE,1,2011-06-27,20.79,,United Kingdom,2011-06-27 09:11:00
240824,558116,22569,FELTCRAFT CUSHION BUTTERFLY,1,2011-06-27,7.46,,United Kingdom,2011-06-27 09:11:00
240825,558116,22630,DOLLY GIRL LUNCH BOX,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240826,558116,22659,LUNCH BOX I LOVE LONDON,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240827,558116,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240828,558116,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-06-27,3.29,,United Kingdom,2011-06-27 09:11:00
240829,558116,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240830,558116,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240831,558116,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240832,558116,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-06-27,5.79,,United Kingdom,2011-06-27 09:11:00
240833,558116,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-06-27,5.79,,United Kingdom,2011-06-27 09:11:00
240834,558116,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-06-27,5.79,,United Kingdom,2011-06-27 09:11:00
240835,558116,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-06-27,10.79,,United Kingdom,2011-06-27 09:11:00
240836,558116,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-06-27,2.46,,United Kingdom,2011-06-27 09:11:00
240837,558116,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-06-27,16.63,,United Kingdom,2011-06-27 09:11:00
240838,558116,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,2011-06-27,4.13,,United Kingdom,2011-06-27 09:11:00
240839,558116,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-06-27,8.29,,United Kingdom,2011-06-27 09:11:00
240840,558116,23240,SET OF 4 KNICK KNACK TINS DOILEY ,1,2011-06-27,8.29,,United Kingdom,2011-06-27 09:11:00
240841,558116,23288,GREEN VINTAGE SPOT BEAKER,1,2011-06-27,1.63,,United Kingdom,2011-06-27 09:11:00
240842,558116,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-27,3.29,,United Kingdom,2011-06-27 09:11:00
240843,558116,47566b,TEA TIME PARTY BUNTING,2,2011-06-27,8.29,,United Kingdom,2011-06-27 09:11:00
