,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
200257,554124,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-05-23,1.45,13339.0,United Kingdom,2011-05-23 08:31:00
200258,554124,21982,PACK OF 12 SUKI TISSUES ,24,2011-05-23,0.29,13339.0,United Kingdom,2011-05-23 08:31:00
200259,554124,84580,MOUSE TOY WITH PINK T-SHIRT,4,2011-05-23,3.75,13339.0,United Kingdom,2011-05-23 08:31:00
200260,554124,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-05-23,5.95,13339.0,United Kingdom,2011-05-23 08:31:00
200261,554124,22594,CHRISTMAS GINGHAM TREE,12,2011-05-23,0.85,13339.0,United Kingdom,2011-05-23 08:31:00
200262,554124,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-05-23,8.5,13339.0,United Kingdom,2011-05-23 08:31:00
200263,554124,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-05-23,12.75,13339.0,United Kingdom,2011-05-23 08:31:00
200264,554124,22500,SET OF 2 TINS JARDIN DE PROVENCE,4,2011-05-23,4.95,13339.0,United Kingdom,2011-05-23 08:31:00
200265,554124,22478,BIRDHOUSE GARDEN MARKER ,10,2011-05-23,1.25,13339.0,United Kingdom,2011-05-23 08:31:00
200266,554124,22962,JAM JAR WITH PINK LID,12,2011-05-23,0.85,13339.0,United Kingdom,2011-05-23 08:31:00
200267,554124,22963,JAM JAR WITH GREEN LID,12,2011-05-23,0.85,13339.0,United Kingdom,2011-05-23 08:31:00
200268,554124,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2011-05-23,9.95,13339.0,United Kingdom,2011-05-23 08:31:00
200269,554124,84819,DANISH ROSE ROUND SEWING BOX,3,2011-05-23,4.25,13339.0,United Kingdom,2011-05-23 08:31:00
200270,554124,21407,BROWN CHECK CAT DOORSTOP ,3,2011-05-23,4.25,13339.0,United Kingdom,2011-05-23 08:31:00
200271,554124,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-05-23,7.95,13339.0,United Kingdom,2011-05-23 08:31:00
200272,554124,84818,DANISH ROSE PHOTO FRAME,6,2011-05-23,2.55,13339.0,United Kingdom,2011-05-23 08:31:00
200273,554124,22668,PINK BABY BUNTING,5,2011-05-23,2.95,13339.0,United Kingdom,2011-05-23 08:31:00
200274,554124,22469,HEART OF WICKER SMALL,12,2011-05-23,1.65,13339.0,United Kingdom,2011-05-23 08:31:00
200275,554124,20707,CRAZY DAISY HEART DECORATION,12,2011-05-23,1.25,13339.0,United Kingdom,2011-05-23 08:31:00
200276,554124,22595,GINGHAM HEART DECORATION,12,2011-05-23,0.85,13339.0,United Kingdom,2011-05-23 08:31:00
200277,554124,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-05-23,0.83,13339.0,United Kingdom,2011-05-23 08:31:00
200278,554124,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-05-23,1.65,13339.0,United Kingdom,2011-05-23 08:31:00
200279,554124,23169,CLASSIC GLASS COOKIE JAR,6,2011-05-23,4.15,13339.0,United Kingdom,2011-05-23 08:31:00
200280,554124,90019A,SILVER M.O.P ORBIT BRACELET,2,2011-05-23,4.95,13339.0,United Kingdom,2011-05-23 08:31:00
200281,554124,90123A,PINK HEART OF GLASS BRACELET,3,2011-05-23,5.95,13339.0,United Kingdom,2011-05-23 08:31:00
200282,554124,90123C,GREEN HEART OF GLASS BRACELET,3,2011-05-23,5.95,13339.0,United Kingdom,2011-05-23 08:31:00
200283,554124,90160D,PINK BOUDICCA LARGE BRACELET,3,2011-05-23,6.95,13339.0,United Kingdom,2011-05-23 08:31:00
200284,554124,90161A,ANT COPPER RED BOUDICCA BRACELET,3,2011-05-23,4.95,13339.0,United Kingdom,2011-05-23 08:31:00
200285,554124,90144,SILVER DROP EARRINGS WITH FLOWER,4,2011-05-23,3.75,13339.0,United Kingdom,2011-05-23 08:31:00
200286,554124,90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,1,2011-05-23,8.5,13339.0,United Kingdom,2011-05-23 08:31:00
200287,554124,90050,CRACKED GLAZE NECKLACE IVORY,3,2011-05-23,6.95,13339.0,United Kingdom,2011-05-23 08:31:00
200288,554124,90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,3,2011-05-23,4.95,13339.0,United Kingdom,2011-05-23 08:31:00
200289,554124,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-05-23,0.55,13339.0,United Kingdom,2011-05-23 08:31:00
200290,554124,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-05-23,4.95,13339.0,United Kingdom,2011-05-23 08:31:00
200291,554124,21218,RED SPOTTY BISCUIT TIN,6,2011-05-23,3.75,13339.0,United Kingdom,2011-05-23 08:31:00
200292,554124,22846,BREAD BIN DINER STYLE RED ,1,2011-05-23,16.95,13339.0,United Kingdom,2011-05-23 08:31:00
200293,554124,22847,BREAD BIN DINER STYLE IVORY,1,2011-05-23,16.95,13339.0,United Kingdom,2011-05-23 08:31:00
200294,554124,22829,SWEETHEART WIRE WALL TIDY,2,2011-05-23,9.95,13339.0,United Kingdom,2011-05-23 08:31:00
