,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
131400,547561,23127,DOLLCRAFT GIRL NICOLE,4,2011-03-24,4.95,14129.0,United Kingdom,2011-03-24 08:44:00
131401,547561,23128,DOLLCRAFT BOY JEAN-PAUL ,4,2011-03-24,4.95,14129.0,United Kingdom,2011-03-24 08:44:00
131402,547561,23126,DOLLCRAFT GIRL AMELIE,4,2011-03-24,4.95,14129.0,United Kingdom,2011-03-24 08:44:00
131403,547561,23077,DOUGHNUT LIP GLOSS ,20,2011-03-24,1.25,14129.0,United Kingdom,2011-03-24 08:44:00
131404,547561,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-03-24,2.1,14129.0,United Kingdom,2011-03-24 08:44:00
131405,547561,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-24,1.25,14129.0,United Kingdom,2011-03-24 08:44:00
131406,547561,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-24,1.25,14129.0,United Kingdom,2011-03-24 08:44:00
131407,547561,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-03-24,1.25,14129.0,United Kingdom,2011-03-24 08:44:00
131408,547561,22935,BAKING MOULD ROSE MILK CHOCOLATE,12,2011-03-24,3.25,14129.0,United Kingdom,2011-03-24 08:44:00
131409,547561,22933,BAKING MOULD EASTER EGG MILK CHOC,12,2011-03-24,2.95,14129.0,United Kingdom,2011-03-24 08:44:00
131410,547561,22937,BAKING MOULD CHOCOLATE CUPCAKES,12,2011-03-24,2.55,14129.0,United Kingdom,2011-03-24 08:44:00
131411,547561,22930,BAKING MOULD HEART MILK CHOCOLATE,12,2011-03-24,2.55,14129.0,United Kingdom,2011-03-24 08:44:00
131412,547561,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-03-24,1.25,14129.0,United Kingdom,2011-03-24 08:44:00
131413,547561,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-24,2.95,14129.0,United Kingdom,2011-03-24 08:44:00
131414,547561,22148,EASTER CRAFT 4 CHICKS ,12,2011-03-24,1.95,14129.0,United Kingdom,2011-03-24 08:44:00
