,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
479083,577132,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2011-11-18,39.95,13599.0,United Kingdom,2011-11-18 08:21:00
479084,577132,79321,CHILLI LIGHTS,4,2011-11-18,5.75,13599.0,United Kingdom,2011-11-18 08:21:00
479085,577132,21137,BLACK RECORD COVER FRAME,24,2011-11-18,3.39,13599.0,United Kingdom,2011-11-18 08:21:00
479086,577133,85015,SET OF 12  VINTAGE POSTCARD SET,24,2011-11-18,0.65,13962.0,United Kingdom,2011-11-18 08:47:00
479087,577133,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-11-18,12.75,13962.0,United Kingdom,2011-11-18 08:47:00
479088,577133,22151,PLACE SETTING WHITE HEART,24,2011-11-18,0.42,13962.0,United Kingdom,2011-11-18 08:47:00
479089,577133,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-18,1.69,13962.0,United Kingdom,2011-11-18 08:47:00
479090,577134,23355,HOT WATER BOTTLE KEEP CALM,48,2011-11-18,4.15,14434.0,United Kingdom,2011-11-18 08:56:00
479091,577134,23284,DOORMAT KEEP CALM AND COME IN,20,2011-11-18,7.08,14434.0,United Kingdom,2011-11-18 08:56:00
479092,577135,23084,RABBIT NIGHT LIGHT,24,2011-11-18,1.79,12427.0,Germany,2011-11-18 08:56:00
479093,577135,22634,CHILDS BREAKFAST SET SPACEBOY ,8,2011-11-18,8.5,12427.0,Germany,2011-11-18 08:56:00
479094,577135,21328,BALLOONS  WRITING SET ,12,2011-11-18,1.65,12427.0,Germany,2011-11-18 08:56:00
479095,577135,84598,BOYS ALPHABET IRON ON PATCHES,288,2011-11-18,0.21,12427.0,Germany,2011-11-18 08:56:00
479096,577135,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-11-18,2.08,12427.0,Germany,2011-11-18 08:56:00
479097,577135,POST,POSTAGE,2,2011-11-18,18.0,12427.0,Germany,2011-11-18 08:56:00
479098,577136,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-11-18,4.25,17163.0,United Kingdom,2011-11-18 08:57:00
479099,577136,22113,GREY HEART HOT WATER BOTTLE,16,2011-11-18,4.25,17163.0,United Kingdom,2011-11-18 08:57:00
479100,577137,21137,BLACK RECORD COVER FRAME,96,2011-11-18,3.39,14110.0,United Kingdom,2011-11-18 08:59:00
479101,577138,20936,FORKED CACTUS CANDLE,6,2011-11-18,2.95,13079.0,United Kingdom,2011-11-18 09:03:00
479102,577139,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-18,3.75,16500.0,United Kingdom,2011-11-18 09:04:00
479103,577139,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-11-18,0.85,16500.0,United Kingdom,2011-11-18 09:04:00
479104,577139,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-18,2.95,16500.0,United Kingdom,2011-11-18 09:04:00
479105,577140,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-18,4.95,13269.0,United Kingdom,2011-11-18 09:10:00
479106,577140,23581,JUMBO BAG PAISLEY PARK,10,2011-11-18,2.08,13269.0,United Kingdom,2011-11-18 09:10:00
479107,577140,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-18,3.75,13269.0,United Kingdom,2011-11-18 09:10:00
479108,577141,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-18,3.75,13269.0,United Kingdom,2011-11-18 09:11:00
