,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
53581,540848,90201B,BLACK ENAMEL FLOWER RING,1,2011-01-12,2.96,,United Kingdom,2011-01-12 09:26:00
53582,540848,90201C,RED ENAMEL FLOWER RING,1,2011-01-12,2.96,,United Kingdom,2011-01-12 09:26:00
53583,540848,90201D,GREEN ENAMEL FLOWER RING,2,2011-01-12,2.96,,United Kingdom,2011-01-12 09:26:00
53584,540848,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,1,2011-01-12,3.39,,United Kingdom,2011-01-12 09:26:00
53585,540848,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,2011-01-12,2.11,,United Kingdom,2011-01-12 09:26:00
53586,540848,90209C,PINK ENAMEL+GLASS HAIR COMB,2,2011-01-12,2.11,,United Kingdom,2011-01-12 09:26:00
53587,540848,90214A,"LETTER ""A"" BLING KEY RING",2,2011-01-12,0.85,,United Kingdom,2011-01-12 09:26:00
53588,540848,90214K,"LETTER ""K"" BLING KEY RING",1,2011-01-12,0.85,,United Kingdom,2011-01-12 09:26:00
53589,540848,DOT,DOTCOM POSTAGE,1,2011-01-12,491.93,,United Kingdom,2011-01-12 09:26:00
53590,540848,21043,APRON MODERN VINTAGE COTTON,1,2011-01-12,4.21,,United Kingdom,2011-01-12 09:26:00
53591,540848,21520,BOOZE & WOMEN GREETING CARD ,2,2011-01-12,0.43,,United Kingdom,2011-01-12 09:26:00
53592,540848,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011-01-12,3.36,,United Kingdom,2011-01-12 09:26:00
53593,540848,21884,CAKES AND BOWS GIFT  TAPE,7,2011-01-12,0.43,,United Kingdom,2011-01-12 09:26:00
53594,540848,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-01-12,4.21,,United Kingdom,2011-01-12 09:26:00
53595,540848,22219,LOVEBIRD HANGING DECORATION WHITE ,3,2011-01-12,1.66,,United Kingdom,2011-01-12 09:26:00
53596,540848,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-01-12,4.21,,United Kingdom,2011-01-12 09:26:00
53597,540848,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,2011-01-12,1.66,,United Kingdom,2011-01-12 09:26:00
53598,540848,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-01-12,5.91,,United Kingdom,2011-01-12 09:26:00
53599,540848,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-01-12,0.85,,United Kingdom,2011-01-12 09:26:00
53600,540848,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2011-01-12,0.85,,United Kingdom,2011-01-12 09:26:00
53601,540848,21931,JUMBO STORAGE BAG SUKI,1,2011-01-12,4.21,,United Kingdom,2011-01-12 09:26:00
