,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
325829,565457,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-09-05,4.65,14565.0,United Kingdom,2011-09-05 09:07:00
325830,565457,23355,HOT WATER BOTTLE KEEP CALM,12,2011-09-05,4.95,14565.0,United Kingdom,2011-09-05 09:07:00
325831,565457,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-09-05,4.95,14565.0,United Kingdom,2011-09-05 09:07:00
325832,565457,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-09-05,4.25,14565.0,United Kingdom,2011-09-05 09:07:00
325833,565457,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-05,0.83,14565.0,United Kingdom,2011-09-05 09:07:00
325834,565457,47566,PARTY BUNTING,8,2011-09-05,4.95,14565.0,United Kingdom,2011-09-05 09:07:00
325835,565457,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-09-05,2.95,14565.0,United Kingdom,2011-09-05 09:07:00
325836,565457,22189,CREAM HEART CARD HOLDER,12,2011-09-05,3.95,14565.0,United Kingdom,2011-09-05 09:07:00
325837,565457,22588,CARD HOLDER GINGHAM HEART,12,2011-09-05,2.89,14565.0,United Kingdom,2011-09-05 09:07:00
325838,565457,21626,VINTAGE UNION JACK PENNANT,12,2011-09-05,1.95,14565.0,United Kingdom,2011-09-05 09:07:00
325839,565457,21621,VINTAGE UNION JACK BUNTING,4,2011-09-05,8.5,14565.0,United Kingdom,2011-09-05 09:07:00
325840,565457,23357,HOT WATER BOTTLE SEX BOMB,4,2011-09-05,4.95,14565.0,United Kingdom,2011-09-05 09:07:00
325841,565457,22961,JAM MAKING SET PRINTED,12,2011-09-05,1.45,14565.0,United Kingdom,2011-09-05 09:07:00
325842,565457,22960,JAM MAKING SET WITH JARS,6,2011-09-05,4.25,14565.0,United Kingdom,2011-09-05 09:07:00
325843,565457,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-09-05,0.85,14565.0,United Kingdom,2011-09-05 09:07:00
325844,565457,21905,MORE BUTTER METAL SIGN ,12,2011-09-05,0.79,14565.0,United Kingdom,2011-09-05 09:07:00
325845,565457,35651,VINTAGE BEAD PINK SCARF ,12,2011-09-05,1.65,14565.0,United Kingdom,2011-09-05 09:07:00
325846,565457,C2,CARRIAGE,1,2011-09-05,50.0,14565.0,United Kingdom,2011-09-05 09:07:00
325847,565458,22383,LUNCH BAG SUKI DESIGN ,20,2011-09-05,1.65,16523.0,United Kingdom,2011-09-05 09:16:00
325848,565458,85099B,JUMBO BAG RED RETROSPOT,20,2011-09-05,2.08,16523.0,United Kingdom,2011-09-05 09:16:00
325849,565458,23202,JUMBO BAG VINTAGE LEAF,20,2011-09-05,2.08,16523.0,United Kingdom,2011-09-05 09:16:00
325850,565458,23203,JUMBO BAG VINTAGE DOILY ,30,2011-09-05,2.08,16523.0,United Kingdom,2011-09-05 09:16:00
325851,565458,23200,JUMBO BAG PEARS,30,2011-09-05,2.08,16523.0,United Kingdom,2011-09-05 09:16:00
