,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
132977,547713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-25,2.95,16458.0,United Kingdom,2011-03-25 08:41:00
132978,547713,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-03-25,0.85,16458.0,United Kingdom,2011-03-25 08:41:00
132979,547713,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-03-25,0.85,16458.0,United Kingdom,2011-03-25 08:41:00
132980,547713,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-03-25,0.85,16458.0,United Kingdom,2011-03-25 08:41:00
132981,547713,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-03-25,0.85,16458.0,United Kingdom,2011-03-25 08:41:00
132982,547713,20723,STRAWBERRY CHARLOTTE BAG,10,2011-03-25,0.85,16458.0,United Kingdom,2011-03-25 08:41:00
132983,547713,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-03-25,1.95,16458.0,United Kingdom,2011-03-25 08:41:00
132984,547713,21931,JUMBO STORAGE BAG SUKI,10,2011-03-25,1.95,16458.0,United Kingdom,2011-03-25 08:41:00
132985,547713,22386,JUMBO BAG PINK POLKADOT,10,2011-03-25,1.95,16458.0,United Kingdom,2011-03-25 08:41:00
132986,547713,85099F,JUMBO BAG STRAWBERRY,10,2011-03-25,1.95,16458.0,United Kingdom,2011-03-25 08:41:00
132987,547713,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-25,1.95,16458.0,United Kingdom,2011-03-25 08:41:00
132988,547714,23077,DOUGHNUT LIP GLOSS ,100,2011-03-25,1.25,15815.0,United Kingdom,2011-03-25 08:43:00
132989,547714,20750,RED RETROSPOT MINI CASES,2,2011-03-25,7.95,15815.0,United Kingdom,2011-03-25 08:43:00
132990,547714,20749,ASSORTED COLOUR MINI CASES,2,2011-03-25,7.95,15815.0,United Kingdom,2011-03-25 08:43:00
132991,547714,22550,HOLIDAY FUN LUDO,12,2011-03-25,3.75,15815.0,United Kingdom,2011-03-25 08:43:00
132992,547714,21914,BLUE HARMONICA IN BOX ,36,2011-03-25,1.25,15815.0,United Kingdom,2011-03-25 08:43:00
132993,547714,21912,VINTAGE SNAKES & LADDERS,12,2011-03-25,3.75,15815.0,United Kingdom,2011-03-25 08:43:00
132994,547714,21888,BINGO SET,12,2011-03-25,3.75,15815.0,United Kingdom,2011-03-25 08:43:00
132995,547714,21790,VINTAGE SNAP CARDS,12,2011-03-25,0.85,15815.0,United Kingdom,2011-03-25 08:43:00
132996,547714,20978,36 PENCILS TUBE SKULLS,32,2011-03-25,1.25,15815.0,United Kingdom,2011-03-25 08:43:00
132997,547714,20979,36 PENCILS TUBE RED RETROSPOT,32,2011-03-25,1.25,15815.0,United Kingdom,2011-03-25 08:43:00
132998,547715,84531B,BLUE KNITTED EGG COSY,6,2011-03-25,0.39,12520.0,Germany,2011-03-25 08:50:00
132999,547715,84531A,PINK KNITTED EGG COSY,12,2011-03-25,0.39,12520.0,Germany,2011-03-25 08:50:00
133000,547715,22555,PLASTERS IN TIN STRONGMAN,12,2011-03-25,1.65,12520.0,Germany,2011-03-25 08:50:00
133001,547715,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-03-25,1.25,12520.0,Germany,2011-03-25 08:50:00
133002,547715,22975,SPACEBOY CHILDRENS EGG CUP,12,2011-03-25,1.25,12520.0,Germany,2011-03-25 08:50:00
133003,547715,85027L,FRENCH CHATEAU LARGE PLATTER ,6,2011-03-25,1.95,12520.0,Germany,2011-03-25 08:50:00
133004,547715,20998,ROSE DU SUD OVEN GLOVE,6,2011-03-25,2.95,12520.0,Germany,2011-03-25 08:50:00
133005,547715,22030,SWALLOWS GREETING CARD,12,2011-03-25,0.42,12520.0,Germany,2011-03-25 08:50:00
133006,547715,22983,CARD BILLBOARD FONT,12,2011-03-25,0.42,12520.0,Germany,2011-03-25 08:50:00
133007,547715,47566,PARTY BUNTING,4,2011-03-25,4.95,12520.0,Germany,2011-03-25 08:50:00
133008,547715,21238,RED RETROSPOT CUP,8,2011-03-25,0.85,12520.0,Germany,2011-03-25 08:50:00
133009,547715,21843,RED RETROSPOT CAKE STAND,2,2011-03-25,10.95,12520.0,Germany,2011-03-25 08:50:00
133010,547715,22389,PAPERWEIGHT SAVE THE PLANET,6,2011-03-25,2.55,12520.0,Germany,2011-03-25 08:50:00
133011,547715,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-25,12.75,12520.0,Germany,2011-03-25 08:50:00
133012,547715,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,2011-03-25,9.95,12520.0,Germany,2011-03-25 08:50:00
133013,547715,21508,VINTAGE KID DOLLY CARD ,12,2011-03-25,0.42,12520.0,Germany,2011-03-25 08:50:00
133014,547715,POST,POSTAGE,2,2011-03-25,18.0,12520.0,Germany,2011-03-25 08:50:00
133015,547716,22719,GUMBALL MONOCHROME COAT RACK,12,2011-03-25,1.25,16833.0,United Kingdom,2011-03-25 08:52:00
133016,547716,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-03-25,3.75,16833.0,United Kingdom,2011-03-25 08:52:00
133017,547716,22084,PAPER CHAIN KIT EMPIRE,15,2011-03-25,2.95,16833.0,United Kingdom,2011-03-25 08:52:00
133018,547716,22358,KINGS CHOICE TEA CADDY ,6,2011-03-25,2.95,16833.0,United Kingdom,2011-03-25 08:52:00
133019,547716,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-03-25,3.75,16833.0,United Kingdom,2011-03-25 08:52:00
133020,547716,21137,BLACK RECORD COVER FRAME,24,2011-03-25,3.39,16833.0,United Kingdom,2011-03-25 08:52:00
133021,547716,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,2011-03-25,2.55,16833.0,United Kingdom,2011-03-25 08:52:00
133022,547716,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-03-25,0.42,16833.0,United Kingdom,2011-03-25 08:52:00
133023,547716,22115,METAL SIGN EMPIRE TEA,6,2011-03-25,2.95,16833.0,United Kingdom,2011-03-25 08:52:00
