,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
540277,581475,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,36,2011-12-09,0.39,13069.0,United Kingdom,2011-12-09 08:39:00
540278,581475,23235,STORAGE TIN VINTAGE LEAF,12,2011-12-09,1.25,13069.0,United Kingdom,2011-12-09 08:39:00
540279,581475,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,2011-12-09,0.39,13069.0,United Kingdom,2011-12-09 08:39:00
540280,581475,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-12-09,1.65,13069.0,United Kingdom,2011-12-09 08:39:00
540281,581475,21705,BAG 500g SWIRLY MARBLES,24,2011-12-09,0.39,13069.0,United Kingdom,2011-12-09 08:39:00
540282,581475,22118,JOY WOODEN BLOCK LETTERS,18,2011-12-09,1.25,13069.0,United Kingdom,2011-12-09 08:39:00
540283,581475,22119,PEACE WOODEN BLOCK LETTERS,12,2011-12-09,1.95,13069.0,United Kingdom,2011-12-09 08:39:00
540284,581475,22217,T-LIGHT HOLDER HANGING LACE,12,2011-12-09,0.39,13069.0,United Kingdom,2011-12-09 08:39:00
540285,581475,22216,T-LIGHT HOLDER WHITE LACE,24,2011-12-09,0.29,13069.0,United Kingdom,2011-12-09 08:39:00
540286,581475,22380,TOY TIDY SPACEBOY  ,20,2011-12-09,0.79,13069.0,United Kingdom,2011-12-09 08:39:00
540287,581475,22442,GROW YOUR OWN FLOWERS SET OF 3,12,2011-12-09,1.95,13069.0,United Kingdom,2011-12-09 08:39:00
540288,581475,22664,TOY TIDY DOLLY GIRL DESIGN,20,2011-12-09,0.79,13069.0,United Kingdom,2011-12-09 08:39:00
540289,581475,22721,SET OF 3 CAKE TINS SKETCHBOOK,12,2011-12-09,1.95,13069.0,United Kingdom,2011-12-09 08:39:00
540290,581475,22723,SET OF 6 HERB TINS SKETCHBOOK,12,2011-12-09,1.25,13069.0,United Kingdom,2011-12-09 08:39:00
