,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
363659,568568,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-09-28,1.45,14412.0,United Kingdom,2011-09-28 08:48:00
363660,568568,23366,SET 12 COLOURING PENCILS DOILY,16,2011-09-28,0.65,14412.0,United Kingdom,2011-09-28 08:48:00
363661,568568,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-09-28,0.65,14412.0,United Kingdom,2011-09-28 08:48:00
363662,568568,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-09-28,2.95,14412.0,United Kingdom,2011-09-28 08:48:00
363663,568568,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2011-09-28,2.89,14412.0,United Kingdom,2011-09-28 08:48:00
363664,568568,22738,RIBBON REEL SNOWY VILLAGE,10,2011-09-28,1.65,14412.0,United Kingdom,2011-09-28 08:48:00
363665,568568,23188,VINTAGE  2 METER FOLDING RULER,12,2011-09-28,1.65,14412.0,United Kingdom,2011-09-28 08:48:00
363666,568568,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-09-28,0.83,14412.0,United Kingdom,2011-09-28 08:48:00
363667,568568,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-09-28,0.83,14412.0,United Kingdom,2011-09-28 08:48:00
363668,568568,23296,SET OF 6 TEA TIME BAKING CASES,16,2011-09-28,1.25,14412.0,United Kingdom,2011-09-28 08:48:00
363669,568568,22043,CHRISTMAS CARD SCREEN PRINT ,24,2011-09-28,0.19,14412.0,United Kingdom,2011-09-28 08:48:00
363670,568568,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,2011-09-28,0.79,14412.0,United Kingdom,2011-09-28 08:48:00
363671,568568,22044,CHRISTMAS CARD STACK OF PRESENTS,24,2011-09-28,0.19,14412.0,United Kingdom,2011-09-28 08:48:00
363672,568568,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-09-28,0.19,14412.0,United Kingdom,2011-09-28 08:48:00
363673,568568,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,20,2011-09-28,0.79,14412.0,United Kingdom,2011-09-28 08:48:00
363674,568568,16045,POPART WOODEN PENCILS ASST,100,2011-09-28,0.04,14412.0,United Kingdom,2011-09-28 08:48:00
363675,568568,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-09-28,0.19,14412.0,United Kingdom,2011-09-28 08:48:00
363676,568568,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,24,2011-09-28,0.39,14412.0,United Kingdom,2011-09-28 08:48:00
363677,568568,22400,MAGNETS PACK OF 4 HOME SWEET HOME,24,2011-09-28,0.39,14412.0,United Kingdom,2011-09-28 08:48:00
363678,568568,22398,MAGNETS PACK OF 4 SWALLOWS,24,2011-09-28,0.39,14412.0,United Kingdom,2011-09-28 08:48:00
363679,568568,22707,WRAP MONSTER FUN ,25,2011-09-28,0.42,14412.0,United Kingdom,2011-09-28 08:48:00
363680,568568,85049A,TRADITIONAL CHRISTMAS RIBBONS,24,2011-09-28,1.25,14412.0,United Kingdom,2011-09-28 08:48:00
363681,568568,22418,10 COLOUR SPACEBOY PEN,24,2011-09-28,0.85,14412.0,United Kingdom,2011-09-28 08:48:00
363682,568568,22741,FUNKY DIVA PEN,96,2011-09-28,0.85,14412.0,United Kingdom,2011-09-28 08:48:00
363683,568568,22422,TOOTHPASTE TUBE PEN,12,2011-09-28,0.65,14412.0,United Kingdom,2011-09-28 08:48:00
363684,568568,10125,MINI FUNKY DESIGN TAPES,20,2011-09-28,0.85,14412.0,United Kingdom,2011-09-28 08:48:00
363685,568568,21832,CHOCOLATE CALCULATOR,12,2011-09-28,1.65,14412.0,United Kingdom,2011-09-28 08:48:00
363686,568568,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2011-09-28,1.65,14412.0,United Kingdom,2011-09-28 08:48:00
363687,568569,23194,GYMKHANA TREASURE BOOK BOX,150,2011-09-28,1.95,17857.0,United Kingdom,2011-09-28 09:02:00
363688,568569,23193,BUFFALO BILL TREASURE BOOK BOX,150,2011-09-28,1.95,17857.0,United Kingdom,2011-09-28 09:02:00
363689,C568570,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-2,2011-09-28,1.65,15358.0,United Kingdom,2011-09-28 09:04:00
363690,C568571,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-4,2011-09-28,0.85,17581.0,United Kingdom,2011-09-28 09:05:00
363691,C568571,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,-17,2011-09-28,0.85,17581.0,United Kingdom,2011-09-28 09:05:00
363692,C568572,23275,SET OF 3 HANGING OWLS OLLIE BEAK,-1,2011-09-28,1.25,15194.0,United Kingdom,2011-09-28 09:06:00
363693,C568572,22156,HEART DECORATION WITH PEARLS ,-8,2011-09-28,0.85,15194.0,United Kingdom,2011-09-28 09:06:00
363694,C568572,22154,ANGEL DECORATION 3 BUTTONS ,-3,2011-09-28,0.42,15194.0,United Kingdom,2011-09-28 09:06:00
363695,C568573,20725,LUNCH BAG RED RETROSPOT,-1,2011-09-28,1.65,13115.0,United Kingdom,2011-09-28 09:09:00
363696,568574,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-09-28,0.55,13862.0,United Kingdom,2011-09-28 09:15:00
363697,568574,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-09-28,0.85,13862.0,United Kingdom,2011-09-28 09:15:00
363698,568574,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-09-28,1.45,13862.0,United Kingdom,2011-09-28 09:15:00
