,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
444958,574744,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-11-07,0.83,16612.0,United Kingdom,2011-11-07 07:38:00
444959,574744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-07,2.95,16612.0,United Kingdom,2011-11-07 07:38:00
444960,574744,23543,WALL ART KEEP CALM ,2,2011-11-07,8.25,16612.0,United Kingdom,2011-11-07 07:38:00
444961,574744,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-11-07,1.25,16612.0,United Kingdom,2011-11-07 07:38:00
444962,574744,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-07,4.25,16612.0,United Kingdom,2011-11-07 07:38:00
444963,574744,22942,CHRISTMAS LIGHTS 10 SANTAS ,6,2011-11-07,8.5,16612.0,United Kingdom,2011-11-07 07:38:00
444964,574744,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-11-07,2.08,16612.0,United Kingdom,2011-11-07 07:38:00
444965,574744,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-07,2.08,16612.0,United Kingdom,2011-11-07 07:38:00
444966,574744,22467,GUMBALL COAT RACK,6,2011-11-07,2.55,16612.0,United Kingdom,2011-11-07 07:38:00
444967,574744,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-11-07,4.95,16612.0,United Kingdom,2011-11-07 07:38:00
444968,574744,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-11-07,4.95,16612.0,United Kingdom,2011-11-07 07:38:00
444969,574744,23110,PARISIENNE KEY CABINET ,2,2011-11-07,5.75,16612.0,United Kingdom,2011-11-07 07:38:00
444970,574744,23199,JUMBO BAG APPLES,10,2011-11-07,2.08,16612.0,United Kingdom,2011-11-07 07:38:00
444971,574744,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-07,2.08,16612.0,United Kingdom,2011-11-07 07:38:00
444972,574744,21931,JUMBO STORAGE BAG SUKI,10,2011-11-07,2.08,16612.0,United Kingdom,2011-11-07 07:38:00
444973,574745,21619,4 VANILLA BOTANICAL CANDLES,12,2011-11-07,1.25,14911.0,EIRE,2011-11-07 08:26:00
444974,574745,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-11-07,0.39,14911.0,EIRE,2011-11-07 08:26:00
444975,574745,22043,CHRISTMAS CARD SCREEN PRINT ,24,2011-11-07,0.19,14911.0,EIRE,2011-11-07 08:26:00
444976,574745,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-07,0.29,14911.0,EIRE,2011-11-07 08:26:00
444977,574745,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,48,2011-11-07,0.29,14911.0,EIRE,2011-11-07 08:26:00
444978,574745,22340,NOEL GARLAND PAINTED ZINC ,24,2011-11-07,0.39,14911.0,EIRE,2011-11-07 08:26:00
444979,574745,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-07,0.29,14911.0,EIRE,2011-11-07 08:26:00
444980,574745,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-11-07,0.39,14911.0,EIRE,2011-11-07 08:26:00
444981,574745,21992,VINTAGE PAISLEY STATIONERY SET,12,2011-11-07,1.25,14911.0,EIRE,2011-11-07 08:26:00
444982,574745,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-11-07,1.25,14911.0,EIRE,2011-11-07 08:26:00
444983,574745,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-07,0.85,14911.0,EIRE,2011-11-07 08:26:00
444984,574745,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-11-07,2.89,14911.0,EIRE,2011-11-07 08:26:00
444985,574745,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-07,0.79,14911.0,EIRE,2011-11-07 08:26:00
444986,574745,21817,GLITTER CHRISTMAS TREE,36,2011-11-07,0.39,14911.0,EIRE,2011-11-07 08:26:00
