,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
238953,557961,23188,VINTAGE  2 METER FOLDING RULER,12,2011-06-24,1.65,18257.0,United Kingdom,2011-06-24 08:40:00
238954,557961,23206,LUNCH BAG APPLE DESIGN,10,2011-06-24,1.65,18257.0,United Kingdom,2011-06-24 08:40:00
238955,557961,23200,JUMBO BAG PEARS,10,2011-06-24,2.08,18257.0,United Kingdom,2011-06-24 08:40:00
238956,557961,23199,JUMBO BAG APPLES,10,2011-06-24,2.08,18257.0,United Kingdom,2011-06-24 08:40:00
238957,557961,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-06-24,5.95,18257.0,United Kingdom,2011-06-24 08:40:00
238958,557961,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-24,1.65,18257.0,United Kingdom,2011-06-24 08:40:00
238959,557961,22386,JUMBO BAG PINK POLKADOT,20,2011-06-24,2.08,18257.0,United Kingdom,2011-06-24 08:40:00
238960,557961,23201,JUMBO BAG ALPHABET,10,2011-06-24,2.08,18257.0,United Kingdom,2011-06-24 08:40:00
238961,557961,21936,RED RETROSPOT PICNIC BAG,5,2011-06-24,2.95,18257.0,United Kingdom,2011-06-24 08:40:00
238962,557961,23020,GLASS  SONGBIRD STORAGE JAR,2,2011-06-24,12.5,18257.0,United Kingdom,2011-06-24 08:40:00
238963,557962,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,96,2011-06-24,1.06,13709.0,United Kingdom,2011-06-24 09:22:00
238964,557962,22193,RED DINER WALL CLOCK,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:22:00
238965,557962,22192,BLUE DINER WALL CLOCK,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:22:00
238966,557962,22191,IVORY DINER WALL CLOCK,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:22:00
238967,557962,22682,FRENCH BLUE METAL DOOR SIGN 7,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238968,557962,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238969,557962,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238970,557962,22679,FRENCH BLUE METAL DOOR SIGN 4,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238971,557962,22678,FRENCH BLUE METAL DOOR SIGN 3,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238972,557962,22677,FRENCH BLUE METAL DOOR SIGN 2,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238973,557962,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238974,557962,23112,PARISIENNE CURIO CABINET,2,2011-06-24,7.5,13709.0,United Kingdom,2011-06-24 09:22:00
238975,557962,22831,WHITE BROCANTE SOAP DISH,6,2011-06-24,2.95,13709.0,United Kingdom,2011-06-24 09:22:00
238976,557962,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-06-24,8.95,13709.0,United Kingdom,2011-06-24 09:22:00
238977,557962,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-24,7.95,13709.0,United Kingdom,2011-06-24 09:22:00
238978,557962,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238979,557962,22685,FRENCH BLUE METAL DOOR SIGN 0,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238980,557962,22684,FRENCH BLUE METAL DOOR SIGN 9,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238981,557962,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238982,557962,22999,TRAVEL CARD WALLET RETRO PETALS,24,2011-06-24,0.42,13709.0,United Kingdom,2011-06-24 09:22:00
238983,557962,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-06-24,0.42,13709.0,United Kingdom,2011-06-24 09:22:00
238984,557962,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-06-24,14.95,13709.0,United Kingdom,2011-06-24 09:22:00
238985,557962,23342,MINT DINER WALL CLOCK,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:22:00
238986,557962,23341,PINK DINER WALL CLOCK,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:22:00
238987,557962,47566,PARTY BUNTING,8,2011-06-24,4.95,13709.0,United Kingdom,2011-06-24 09:22:00
238988,557962,22090,PAPER BUNTING RETROSPOT,12,2011-06-24,2.95,13709.0,United Kingdom,2011-06-24 09:22:00
238989,557962,20749,ASSORTED COLOUR MINI CASES,2,2011-06-24,7.95,13709.0,United Kingdom,2011-06-24 09:22:00
238990,557962,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-06-24,1.65,13709.0,United Kingdom,2011-06-24 09:22:00
238991,557962,23196,RETO LEAVES MAGNETIC SHOPPING LIST,12,2011-06-24,1.45,13709.0,United Kingdom,2011-06-24 09:22:00
238992,557962,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-06-24,0.42,13709.0,United Kingdom,2011-06-24 09:22:00
238993,557962,23237,SET OF 4 KNICK KNACK TINS LEAVES ,6,2011-06-24,4.15,13709.0,United Kingdom,2011-06-24 09:22:00
238994,557962,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-24,0.83,13709.0,United Kingdom,2011-06-24 09:22:00
238995,557962,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-06-24,14.95,13709.0,United Kingdom,2011-06-24 09:22:00
238996,557962,23035,DRAWER KNOB CERAMIC IVORY,96,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:22:00
238997,557963,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-24,7.95,13709.0,United Kingdom,2011-06-24 09:24:00
238998,557963,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,2011-06-24,7.95,13709.0,United Kingdom,2011-06-24 09:24:00
238999,557963,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-06-24,7.9,13709.0,United Kingdom,2011-06-24 09:24:00
239000,557963,23103,BELL HEART DECORATION,12,2011-06-24,1.65,13709.0,United Kingdom,2011-06-24 09:24:00
239001,557963,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239002,557963,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-24,1.65,13709.0,United Kingdom,2011-06-24 09:24:00
239003,557963,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-24,1.65,13709.0,United Kingdom,2011-06-24 09:24:00
239004,557963,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-24,1.95,13709.0,United Kingdom,2011-06-24 09:24:00
239005,557963,23201,JUMBO BAG ALPHABET,10,2011-06-24,1.95,13709.0,United Kingdom,2011-06-24 09:24:00
239006,557963,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-24,1.95,13709.0,United Kingdom,2011-06-24 09:24:00
239007,557963,23298,"BUNTING , SPOTTY ",6,2011-06-24,4.95,13709.0,United Kingdom,2011-06-24 09:24:00
239008,557963,22624,IVORY KITCHEN SCALES,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:24:00
239009,557963,22626,BLACK KITCHEN SCALES,2,2011-06-24,8.5,13709.0,United Kingdom,2011-06-24 09:24:00
239010,557963,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239011,557963,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239012,557963,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239013,557963,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239014,557963,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239015,557963,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-06-24,1.25,13709.0,United Kingdom,2011-06-24 09:24:00
239016,557964,23284,DOORMAT KEEP CALM AND COME IN,20,2011-06-24,6.75,15498.0,United Kingdom,2011-06-24 09:27:00
239017,557964,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-06-24,0.29,15498.0,United Kingdom,2011-06-24 09:27:00
239018,557964,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,2011-06-24,0.83,15498.0,United Kingdom,2011-06-24 09:27:00
239019,557964,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-24,2.95,15498.0,United Kingdom,2011-06-24 09:27:00
239020,557964,20963,APPLE BATH SPONGE,10,2011-06-24,1.25,15498.0,United Kingdom,2011-06-24 09:27:00
239021,557964,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-06-24,0.42,15498.0,United Kingdom,2011-06-24 09:27:00
239022,557964,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2011-06-24,3.25,15498.0,United Kingdom,2011-06-24 09:27:00
239023,557964,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-06-24,3.25,15498.0,United Kingdom,2011-06-24 09:27:00
239024,557964,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-06-24,0.42,15498.0,United Kingdom,2011-06-24 09:27:00
239025,557964,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-06-24,2.95,15498.0,United Kingdom,2011-06-24 09:27:00
239026,C557965,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-06-24,3.25,13115.0,United Kingdom,2011-06-24 09:32:00
239027,557966,23080,RED METAL BOX TOP SECRET,32,2011-06-24,7.5,15187.0,United Kingdom,2011-06-24 09:38:00
