,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
31102,538895,90210D,PURPLE ACRYLIC FACETED BANGLE,12,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31103,538895,85180A,RED HEARTS LIGHT CHAIN ,12,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31104,538895,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31105,538895,84826,ASSTD DESIGN 3D PAPER STICKERS,60,2010-12-15,0.21,14401.0,United Kingdom,2010-12-15 09:07:00
31106,538895,84827,ASS DES PHONE SPONGE CRAFT STICKER,60,2010-12-15,0.19,14401.0,United Kingdom,2010-12-15 09:07:00
31107,538895,84660C,PINK STITCHED WALL CLOCK,20,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31108,538895,84660A,WHITE STITCHED WALL CLOCK,20,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31109,538895,84660B,BLACK STITCHED WALL CLOCK,20,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31110,538895,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-15,0.42,14401.0,United Kingdom,2010-12-15 09:07:00
31111,538895,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2010-12-15,0.42,14401.0,United Kingdom,2010-12-15 09:07:00
31112,538895,22647,CERAMIC LOVE HEART MONEY BANK,36,2010-12-15,0.42,14401.0,United Kingdom,2010-12-15 09:07:00
31113,538895,22610,PENS ASSORTED FUNNY FACE,36,2010-12-15,0.21,14401.0,United Kingdom,2010-12-15 09:07:00
31114,538895,22486,PLASMATRONIC LAMP,6,2010-12-15,3.95,14401.0,United Kingdom,2010-12-15 09:07:00
31115,538895,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2010-12-15,0.85,14401.0,United Kingdom,2010-12-15 09:07:00
31116,538895,85180B,PINK HEARTS LIGHT CHAIN ,12,2010-12-15,1.25,14401.0,United Kingdom,2010-12-15 09:07:00
31117,538896,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2010-12-15,0.85,16145.0,United Kingdom,2010-12-15 09:09:00
31118,538896,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,24,2010-12-15,0.85,16145.0,United Kingdom,2010-12-15 09:09:00
31119,538896,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2010-12-15,2.95,16145.0,United Kingdom,2010-12-15 09:09:00
