,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
235963,557667,22730,ALARM CLOCK BAKELIKE IVORY,12,2011-06-22,3.75,15606.0,United Kingdom,2011-06-22 08:30:00
235964,557667,85232D,SET/3 DECOUPAGE STACKING TINS,3,2011-06-22,4.95,15606.0,United Kingdom,2011-06-22 08:30:00
235965,557667,22727,ALARM CLOCK BAKELIKE RED ,24,2011-06-22,3.75,15606.0,United Kingdom,2011-06-22 08:30:00
235966,557667,23084,RABBIT NIGHT LIGHT,24,2011-06-22,1.79,15606.0,United Kingdom,2011-06-22 08:30:00
235967,557667,22726,ALARM CLOCK BAKELIKE GREEN,24,2011-06-22,3.75,15606.0,United Kingdom,2011-06-22 08:30:00
235968,557667,22179,SET 10 NIGHT OWL LIGHTS,4,2011-06-22,6.75,15606.0,United Kingdom,2011-06-22 08:30:00
235969,557668,23228,FILIGREE HEART BIRD WHITE ,24,2011-06-22,1.25,17828.0,Malta,2011-06-22 09:02:00
235970,557669,23084,RABBIT NIGHT LIGHT,24,2011-06-22,1.79,12674.0,France,2011-06-22 09:43:00
235971,557669,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-06-22,0.62,12674.0,France,2011-06-22 09:43:00
235972,557669,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-06-22,1.25,12674.0,France,2011-06-22 09:43:00
235973,557669,22630,DOLLY GIRL LUNCH BOX,12,2011-06-22,1.95,12674.0,France,2011-06-22 09:43:00
235974,557669,22629,SPACEBOY LUNCH BOX ,12,2011-06-22,1.95,12674.0,France,2011-06-22 09:43:00
235975,557669,22631,CIRCUS PARADE LUNCH BOX ,12,2011-06-22,1.95,12674.0,France,2011-06-22 09:43:00
235976,557669,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2011-06-22,0.65,12674.0,France,2011-06-22 09:43:00
235977,557669,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-06-22,1.25,12674.0,France,2011-06-22 09:43:00
