,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
299354,563095,23209,LUNCH BAG VINTAGE DOILY ,20,2011-08-12,1.65,13158.0,United Kingdom,2011-08-12 09:04:00
299355,563095,23207,LUNCH BAG ALPHABET DESIGN,20,2011-08-12,1.65,13158.0,United Kingdom,2011-08-12 09:04:00
299356,563095,20728,LUNCH BAG CARS BLUE,20,2011-08-12,1.65,13158.0,United Kingdom,2011-08-12 09:04:00
299357,563095,22383,LUNCH BAG SUKI DESIGN ,20,2011-08-12,1.65,13158.0,United Kingdom,2011-08-12 09:04:00
299358,563095,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-12,2.95,13158.0,United Kingdom,2011-08-12 09:04:00
299359,563095,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-12,3.75,13158.0,United Kingdom,2011-08-12 09:04:00
299360,563095,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-12,3.75,13158.0,United Kingdom,2011-08-12 09:04:00
299361,563095,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-08-12,1.95,13158.0,United Kingdom,2011-08-12 09:04:00
299362,563095,21703,BAG 125g SWIRLY MARBLES,12,2011-08-12,0.42,13158.0,United Kingdom,2011-08-12 09:04:00
299363,563095,22197,POPCORN HOLDER,12,2011-08-12,0.85,13158.0,United Kingdom,2011-08-12 09:04:00
299364,563095,21369,MIRRORED WALL ART SPLODGES,12,2011-08-12,1.25,13158.0,United Kingdom,2011-08-12 09:04:00
299365,563095,21365,MIRRORED WALL ART STARS,12,2011-08-12,0.75,13158.0,United Kingdom,2011-08-12 09:04:00
299366,563095,21371,MIRRORED WALL ART POPPIES,12,2011-08-12,0.75,13158.0,United Kingdom,2011-08-12 09:04:00
299367,563095,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-08-12,1.65,13158.0,United Kingdom,2011-08-12 09:04:00
299368,563095,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-08-12,1.65,13158.0,United Kingdom,2011-08-12 09:04:00
299369,563095,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-08-12,2.95,13158.0,United Kingdom,2011-08-12 09:04:00
299370,563095,21251,DINOSAUR HEIGHT CHART STICKER SET,6,2011-08-12,2.95,13158.0,United Kingdom,2011-08-12 09:04:00
299371,563096,20677,PINK POLKADOT BOWL,8,2011-08-12,1.25,15544.0,United Kingdom,2011-08-12 09:10:00
299372,563096,21245,GREEN POLKADOT PLATE ,8,2011-08-12,1.69,15544.0,United Kingdom,2011-08-12 09:10:00
299373,563096,21239,PINK  POLKADOT CUP,8,2011-08-12,0.85,15544.0,United Kingdom,2011-08-12 09:10:00
299374,563096,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,2011-08-12,4.15,15544.0,United Kingdom,2011-08-12 09:10:00
299375,563096,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-08-12,4.15,15544.0,United Kingdom,2011-08-12 09:10:00
299376,563096,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-08-12,4.15,15544.0,United Kingdom,2011-08-12 09:10:00
299377,563096,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-08-12,4.15,15544.0,United Kingdom,2011-08-12 09:10:00
