,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
32451,539076,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2010-12-16,7.65,16525.0,United Kingdom,2010-12-16 08:03:00
32452,539076,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2010-12-16,2.1,16525.0,United Kingdom,2010-12-16 08:03:00
32453,539076,84884A,ANT WHITE WIRE HEART SPIRAL,30,2010-12-16,3.39,16525.0,United Kingdom,2010-12-16 08:03:00
32454,539076,21259,VICTORIAN SEWING BOX SMALL ,4,2010-12-16,5.95,16525.0,United Kingdom,2010-12-16 08:03:00
32455,539076,48138,DOORMAT UNION FLAG,10,2010-12-16,6.75,16525.0,United Kingdom,2010-12-16 08:03:00
32456,539077,21363,HOME SMALL WOOD LETTERS,9,2010-12-16,4.95,13089.0,United Kingdom,2010-12-16 08:05:00
32457,539077,22360,GLASS JAR ENGLISH CONFECTIONERY,24,2010-12-16,2.55,13089.0,United Kingdom,2010-12-16 08:05:00
32458,539077,84949,SILVER HANGING T-LIGHT HOLDER,144,2010-12-16,1.45,13089.0,United Kingdom,2010-12-16 08:05:00
32459,539078,20982,12 PENCILS TALL TUBE SKULLS,24,2010-12-16,0.85,13408.0,United Kingdom,2010-12-16 08:10:00
32460,539078,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,2010-12-16,0.85,13408.0,United Kingdom,2010-12-16 08:10:00
32461,539078,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,2010-12-16,7.95,13408.0,United Kingdom,2010-12-16 08:10:00
32462,539078,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-16,2.55,13408.0,United Kingdom,2010-12-16 08:10:00
32463,539078,22469,HEART OF WICKER SMALL,40,2010-12-16,1.45,13408.0,United Kingdom,2010-12-16 08:10:00
32464,539078,22855,FINE WICKER HEART ,48,2010-12-16,1.06,13408.0,United Kingdom,2010-12-16 08:10:00
32465,539078,70006,LOVE HEART POCKET WARMER,60,2010-12-16,0.42,13408.0,United Kingdom,2010-12-16 08:10:00
32466,539078,22047,EMPIRE GIFT WRAP,50,2010-12-16,0.42,13408.0,United Kingdom,2010-12-16 08:10:00
32467,539078,22147,FELTCRAFT BUTTERFLY HEARTS,40,2010-12-16,1.25,13408.0,United Kingdom,2010-12-16 08:10:00
32468,539079,15036,ASSORTED COLOURS SILK FAN,12,2010-12-16,0.75,17496.0,United Kingdom,2010-12-16 08:39:00
32469,539079,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-16,2.95,17496.0,United Kingdom,2010-12-16 08:39:00
32470,539079,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-16,2.95,17496.0,United Kingdom,2010-12-16 08:39:00
32471,539079,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-16,2.1,17496.0,United Kingdom,2010-12-16 08:39:00
32472,539079,22802,FAUX FUR CHOCOLATE THROW,1,2010-12-16,19.95,17496.0,United Kingdom,2010-12-16 08:39:00
32473,539079,22113,GREY HEART HOT WATER BOTTLE,8,2010-12-16,3.75,17496.0,United Kingdom,2010-12-16 08:39:00
32474,539079,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-16,4.95,17496.0,United Kingdom,2010-12-16 08:39:00
32475,539079,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-16,4.95,17496.0,United Kingdom,2010-12-16 08:39:00
32476,539079,22837,HOT WATER BOTTLE BABUSHKA ,8,2010-12-16,4.65,17496.0,United Kingdom,2010-12-16 08:39:00
32477,539079,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-16,4.65,17496.0,United Kingdom,2010-12-16 08:39:00
32478,539080,21195,PINK  HONEYCOMB PAPER BALL ,48,2010-12-16,0.65,16607.0,United Kingdom,2010-12-16 08:41:00
32479,539080,21876,POTTERING MUG,36,2010-12-16,0.42,16607.0,United Kingdom,2010-12-16 08:41:00
32480,539080,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2010-12-16,3.95,16607.0,United Kingdom,2010-12-16 08:41:00
32481,539080,22973,CHILDREN'S CIRCUS PARADE MUG,12,2010-12-16,1.65,16607.0,United Kingdom,2010-12-16 08:41:00
32482,539080,90209C,PINK ENAMEL+GLASS HAIR COMB,6,2010-12-16,2.1,16607.0,United Kingdom,2010-12-16 08:41:00
32483,539080,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2010-12-16,2.55,16607.0,United Kingdom,2010-12-16 08:41:00
32484,539080,22655,VINTAGE RED KITCHEN CABINET,1,2010-12-16,295.0,16607.0,United Kingdom,2010-12-16 08:41:00
32485,539081,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2010-12-16,2.95,,United Kingdom,2010-12-16 09:07:00
32486,539082,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-16,0.55,13317.0,United Kingdom,2010-12-16 09:22:00
32487,539082,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2010-12-16,2.55,13317.0,United Kingdom,2010-12-16 09:22:00
32488,539082,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2010-12-16,3.25,13317.0,United Kingdom,2010-12-16 09:22:00
32489,539082,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2010-12-16,2.55,13317.0,United Kingdom,2010-12-16 09:22:00
32490,539082,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2010-12-16,2.55,13317.0,United Kingdom,2010-12-16 09:22:00
32491,539082,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2010-12-16,2.95,13317.0,United Kingdom,2010-12-16 09:22:00
32492,539082,22933,BAKING MOULD EASTER EGG MILK CHOC,6,2010-12-16,2.95,13317.0,United Kingdom,2010-12-16 09:22:00
32493,539082,22802,FAUX FUR CHOCOLATE THROW,1,2010-12-16,19.95,13317.0,United Kingdom,2010-12-16 09:22:00
32494,539082,47566,PARTY BUNTING,5,2010-12-16,4.65,13317.0,United Kingdom,2010-12-16 09:22:00
32495,539082,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-16,3.75,13317.0,United Kingdom,2010-12-16 09:22:00
32496,539082,21844,RED RETROSPOT MUG,6,2010-12-16,2.95,13317.0,United Kingdom,2010-12-16 09:22:00
32497,539082,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-12-16,7.95,13317.0,United Kingdom,2010-12-16 09:22:00
32498,539083,22961,JAM MAKING SET PRINTED,12,2010-12-16,1.45,13317.0,United Kingdom,2010-12-16 09:23:00
32499,539083,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2010-12-16,4.95,13317.0,United Kingdom,2010-12-16 09:23:00
32500,539084,84836,ZINC METAL HEART DECORATION,12,2010-12-16,1.25,13890.0,United Kingdom,2010-12-16 09:31:00
32501,539084,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-16,2.1,13890.0,United Kingdom,2010-12-16 09:31:00
32502,539084,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-16,2.1,13890.0,United Kingdom,2010-12-16 09:31:00
32503,539084,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-12-16,2.55,13890.0,United Kingdom,2010-12-16 09:31:00
32504,539084,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-12-16,1.25,13890.0,United Kingdom,2010-12-16 09:31:00
32505,539084,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-16,4.95,13890.0,United Kingdom,2010-12-16 09:31:00
32506,539084,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-16,3.75,13890.0,United Kingdom,2010-12-16 09:31:00
32507,539084,22561,WOODEN SCHOOL COLOURING SET,12,2010-12-16,1.65,13890.0,United Kingdom,2010-12-16 09:31:00
32508,539084,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-12-16,1.25,13890.0,United Kingdom,2010-12-16 09:31:00
32509,539084,22568,FELTCRAFT CUSHION OWL,4,2010-12-16,3.75,13890.0,United Kingdom,2010-12-16 09:31:00
32510,539084,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-12-16,3.75,13890.0,United Kingdom,2010-12-16 09:31:00
32511,539085,22295,HEART FILIGREE DOVE LARGE,48,2010-12-16,1.45,12748.0,United Kingdom,2010-12-16 09:35:00
32512,539085,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2010-12-16,1.45,12748.0,United Kingdom,2010-12-16 09:35:00
32513,539085,22294,HEART FILIGREE DOVE  SMALL,24,2010-12-16,1.06,12748.0,United Kingdom,2010-12-16 09:35:00
