,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
227025,556814,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-06-15,7.9,14852.0,United Kingdom,2011-06-15 08:34:00
227026,556814,23138,SINGLE WIRE HOOK IVORY HEART,12,2011-06-15,1.45,14852.0,United Kingdom,2011-06-15 08:34:00
227027,556814,23140,TRIPLE WIRE HOOK IVORY HEART,4,2011-06-15,4.15,14852.0,United Kingdom,2011-06-15 08:34:00
227028,556814,23132,SMALL IVORY HEART WALL ORGANISER,3,2011-06-15,5.75,14852.0,United Kingdom,2011-06-15 08:34:00
227029,556814,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-06-15,8.25,14852.0,United Kingdom,2011-06-15 08:34:00
227030,556814,23142,IVORY WIRE KITCHEN ORGANISER,2,2011-06-15,10.4,14852.0,United Kingdom,2011-06-15 08:34:00
227031,556814,23150,IVORY SWEETHEART SOAP DISH,6,2011-06-15,2.49,14852.0,United Kingdom,2011-06-15 08:34:00
227032,556814,22847,BREAD BIN DINER STYLE IVORY,1,2011-06-15,16.95,14852.0,United Kingdom,2011-06-15 08:34:00
227033,556814,22624,IVORY KITCHEN SCALES,2,2011-06-15,8.5,14852.0,United Kingdom,2011-06-15 08:34:00
227034,556815,22741,FUNKY DIVA PEN,48,2011-06-15,0.85,14852.0,United Kingdom,2011-06-15 08:36:00
227035,556815,22740,POLKADOT PEN,48,2011-06-15,0.85,14852.0,United Kingdom,2011-06-15 08:36:00
227036,556815,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-15,2.08,14852.0,United Kingdom,2011-06-15 08:36:00
227037,556815,20725,LUNCH BAG RED RETROSPOT,10,2011-06-15,1.65,14852.0,United Kingdom,2011-06-15 08:36:00
227038,556815,21936,RED RETROSPOT PICNIC BAG,5,2011-06-15,2.95,14852.0,United Kingdom,2011-06-15 08:36:00
227039,556815,22350,ILLUSTRATED CAT BOWL ,6,2011-06-15,2.55,14852.0,United Kingdom,2011-06-15 08:36:00
227040,556815,22349,DOG BOWL CHASING BALL DESIGN,6,2011-06-15,3.75,14852.0,United Kingdom,2011-06-15 08:36:00
227041,556815,84991,60 TEATIME FAIRY CAKE CASES,24,2011-06-15,0.55,14852.0,United Kingdom,2011-06-15 08:36:00
227042,556815,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-06-15,1.65,14852.0,United Kingdom,2011-06-15 08:36:00
227043,556815,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-06-15,1.65,14852.0,United Kingdom,2011-06-15 08:36:00
227044,556815,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-06-15,1.65,14852.0,United Kingdom,2011-06-15 08:36:00
227045,556815,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-06-15,1.65,14852.0,United Kingdom,2011-06-15 08:36:00
227046,556815,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-06-15,1.65,14852.0,United Kingdom,2011-06-15 08:36:00
227047,556815,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-15,2.95,14852.0,United Kingdom,2011-06-15 08:36:00
227048,556815,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-06-15,0.85,14852.0,United Kingdom,2011-06-15 08:36:00
227049,556815,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-06-15,0.65,14852.0,United Kingdom,2011-06-15 08:36:00
227050,556815,85066,CREAM SWEETHEART MINI CHEST,2,2011-06-15,12.75,14852.0,United Kingdom,2011-06-15 08:36:00
