,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceTimestamp
425352,573319,23200,JUMBO BAG PEARS,20,2011-10-30,2.08,17651.0,United Kingdom,2011-10-30 10:18:00
425353,573319,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-30,2.08,17651.0,United Kingdom,2011-10-30 10:18:00
425354,573319,22947,WOODEN ADVENT CALENDAR RED,6,2011-10-30,7.95,17651.0,United Kingdom,2011-10-30 10:18:00
425355,573319,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2011-10-30,2.95,17651.0,United Kingdom,2011-10-30 10:18:00
425356,573319,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,6,2011-10-30,2.95,17651.0,United Kingdom,2011-10-30 10:18:00
425357,573319,84341B,SMALL PINK MAGIC CHRISTMAS TREE,36,2011-10-30,0.38,17651.0,United Kingdom,2011-10-30 10:18:00
425358,573319,23581,JUMBO BAG PAISLEY PARK,10,2011-10-30,2.08,17651.0,United Kingdom,2011-10-30 10:18:00
425359,573319,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-30,2.08,17651.0,United Kingdom,2011-10-30 10:18:00
425360,573319,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-30,4.95,17651.0,United Kingdom,2011-10-30 10:18:00
425361,573319,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-10-30,0.55,17651.0,United Kingdom,2011-10-30 10:18:00
425362,573319,21833,CAMOUFLAGE LED TORCH,12,2011-10-30,1.69,17651.0,United Kingdom,2011-10-30 10:18:00
425363,573319,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-10-30,1.25,17651.0,United Kingdom,2011-10-30 10:18:00
425364,573319,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-10-30,1.65,17651.0,United Kingdom,2011-10-30 10:18:00
425365,573319,23583,LUNCH BAG PAISLEY PARK  ,10,2011-10-30,1.65,17651.0,United Kingdom,2011-10-30 10:18:00
425366,573320,22467,GUMBALL COAT RACK,12,2011-10-30,2.55,15513.0,United Kingdom,2011-10-30 10:29:00
425367,573320,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,24,2011-10-30,4.15,15513.0,United Kingdom,2011-10-30 10:29:00
425368,573320,22843,BISCUIT TIN VINTAGE GREEN,12,2011-10-30,5.95,15513.0,United Kingdom,2011-10-30 10:29:00
425369,573320,22841,ROUND CAKE TIN VINTAGE GREEN,12,2011-10-30,6.95,15513.0,United Kingdom,2011-10-30 10:29:00
425370,573320,23559,WOODLAND BUNNIES LOLLY MAKERS,48,2011-10-30,1.79,15513.0,United Kingdom,2011-10-30 10:29:00
425371,573320,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,96,2011-10-30,1.06,15513.0,United Kingdom,2011-10-30 10:29:00
425372,573320,23196,VINTAGE LEAF MAGNETIC NOTEPAD,24,2011-10-30,1.45,15513.0,United Kingdom,2011-10-30 10:29:00
425373,573320,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,24,2011-10-30,1.45,15513.0,United Kingdom,2011-10-30 10:29:00
425374,573320,21506,"FANCY FONT BIRTHDAY CARD, ",24,2011-10-30,0.42,15513.0,United Kingdom,2011-10-30 10:29:00
425375,573320,22983,CARD BILLBOARD FONT,24,2011-10-30,0.42,15513.0,United Kingdom,2011-10-30 10:29:00
425376,573320,22985,WRAP BILLBOARD FONTS DESIGN,25,2011-10-30,0.42,15513.0,United Kingdom,2011-10-30 10:29:00
425377,573320,23546,WRAP PAISLEY PARK ,25,2011-10-30,0.42,15513.0,United Kingdom,2011-10-30 10:29:00
425378,573320,23545,WRAP RED VINTAGE DOILY,25,2011-10-30,0.42,15513.0,United Kingdom,2011-10-30 10:29:00
425379,573320,79321,CHILLI LIGHTS,24,2011-10-30,4.95,15513.0,United Kingdom,2011-10-30 10:29:00
425380,573320,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-30,10.95,15513.0,United Kingdom,2011-10-30 10:29:00
425381,573320,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-10-30,6.75,15513.0,United Kingdom,2011-10-30 10:29:00
425382,573320,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2011-10-30,3.29,15513.0,United Kingdom,2011-10-30 10:29:00
425383,573320,23232,WRAP VINTAGE LEAF DESIGN,25,2011-10-30,0.42,15513.0,United Kingdom,2011-10-30 10:29:00
425384,573320,23109,PACK OF SIX LED TEA LIGHTS,12,2011-10-30,2.89,15513.0,United Kingdom,2011-10-30 10:29:00
425385,573320,23070,EDWARDIAN HEART PHOTO FRAME,12,2011-10-30,4.15,15513.0,United Kingdom,2011-10-30 10:29:00
425386,573320,23283,DOORMAT VINTAGE LEAF,10,2011-10-30,7.08,15513.0,United Kingdom,2011-10-30 10:29:00
425387,573320,23462,ROCOCO WALL MIRROR WHITE,6,2011-10-30,16.95,15513.0,United Kingdom,2011-10-30 10:29:00
425388,573320,23356,LOVE HOT WATER BOTTLE,24,2011-10-30,4.95,15513.0,United Kingdom,2011-10-30 10:29:00
425389,573320,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-10-30,2.55,15513.0,United Kingdom,2011-10-30 10:29:00
